species,run,BY,project,stock,stock_CU,stock_type,facility,rel_site,prod_area,stage,tagcode,OEY,rel_start,rel_end,tot_tag,TotRelease,age,recY,"1Alaskan Net (AK Catch, sampled by Canada)",1Alberni Canal S,1Alberni Comm GN,1BC Unknown Marine,1Bella Coola R FSC,1Central Net General 2009+,1Central N,1PFMA8 Terminal N,1Central S,1Comb_CR: BC Unknown,1Comb_CR: Fraser Gillnet & Georgia Str Net,1Comb_CR: Georgia Str & SW Vcr Is Troll,"1Comb_CR: Georgia Str, N & S Central Troll",1Comb_CR: Johnstone Str & Georgia Str Net,1Comb_CR: Johnstone Strait & Central Net,1Comb_CR: North & South Central Troll,1Comb_CR: Northern & Central Net,"1Comb_CR: Northern, N & S Central Troll",1Comb_CR: NW & SW Vancouver Is Troll,1Comb_CR: NW & SW Vcr Is & WA/OR Troll,"1Comb_CR: NW Vcr Is, N & S Central Troll",1Fraser FN (Fall-Winter),1Fraser FN Fall Winter Harrison to Thompson R (2011+),1Fraser GN+FN (Fall-Winter),1Fraser GN+FN (Spring-Sum),1Fraser GN,1Fraser SN,1Freshwater S,1SOG N,1Central SOG S,1North SOG S,1South SOG S,1SOG T,1Johnstone Strait N,1South Johnstone Strait S,1Juan de Fuca N,1Juan de Fuca S,1Juan De Fuca Troll,1North Central T,1NWVI Taaq-Wiihak,1Northern N,1Northern S,1Northern T,1NWVI N,1NWVI T,1Nuu-chah-nulth,1Skeena Test Fishery,1South Central T,1SWVI Taaq-Wiihak,1SWVI N,1Southwest Vancouver Is Net (Exc Alberni Inlet),1SWVI T,"1WA Net (WA Catch, sampled by Canada)",1WA/OR Troll (Historical),1WCVI S,2ADFG,2California Dept of Fish and Game (CA),2NMFS AK,2ODFW,2Quinault Dept of Natural Resource (WA),2WDFW,3Hatchery Removals,3Natural Spawners,3Rack First Nations,3Rack Tendered,3Terminal FN,3Terminal Other,CDNCatch,USCatch,TotCatch,Escape,TotCatch+Esc
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023453,1986,198605,19860522,10294,35663,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.05,NA,NA,NA,NA,NA,0,0,0,14.05,14.05
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023453,1986,198605,19860522,10294,35663,3,1987,NA,NA,NA,NA,NA,NA,NA,NA,18.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.58,NA,49.51,23.66,NA,1060.34,867.59,182.54,48.74,NA,87.25,63.78,NA,NA,NA,NA,NA,17.01,NA,101.75,NA,NA,10.05,NA,NA,NA,202.96,0,NA,26.47,9.87,NA,NA,4.78,NA,268.91,574.02,28.04,1.93,NA,1395.12,NA,2815.76,283.56,3099.32,1999.11,5098.43
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023454,1986,198605,19860522,10155,35180,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.11,NA,NA,NA,NA,NA,0,0,0,28.11,28.11
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023454,1986,198605,19860522,10155,35180,3,1987,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.36,NA,21.41,6.58,NA,925.14,720.11,339.12,44.75,NA,101.1,111.86,NA,NA,NA,24.25,NA,NA,NA,163.59,NA,NA,51.69,NA,NA,NA,259.92,0,NA,NA,NA,NA,NA,5.23,NA,248.73,606.96,27.07,NA,NA,1480.65,NA,2822.88,253.96,3076.84,2114.68,5191.52
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023455,1986,198605,19860522,10150,35164,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.08,NA,NA,NA,NA,NA,0,0,0,21.08,21.08
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023455,1986,198605,19860522,10150,35164,3,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.82,NA,106.35,27.58,NA,879.59,721.85,314.46,57.67,NA,152.38,94.95,NA,NA,NA,NA,NA,NA,NA,39.7,NA,NA,69.09,NA,NA,NA,267.43,0,NA,7.48,NA,NA,NA,NA,NA,221.19,536.81,23.94,NA,NA,1309.53,NA,2801.35,221.19,3022.54,1870.28,4892.82
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023455,1986,198605,19860522,10150,35164,4,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.94,0,15.94,0,15.94
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023456,1986,198605,19860522,10092,34964,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.57,NA,NA,NA,NA,NA,18.08,0,18.08,17.57,35.65
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023456,1986,198605,19860522,10092,34964,3,1987,NA,NA,NA,NA,NA,NA,8,NA,18.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.18,NA,20.23,27.58,NA,1005.96,801.56,300.29,37.86,NA,112.06,18.99,NA,3.57,NA,NA,NA,NA,NA,81.69,NA,NA,20.1,NA,NA,NA,289.7,0,NA,74.48,NA,NA,NA,NA,NA,115.73,561.38,25.04,NA,NA,1369.48,NA,2843.79,115.73,2959.52,1955.9,4915.42
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,023456,1986,198605,19860522,10092,34964,4,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0.09,NA,6.69,1.77,NA,26.71,0,26.71,9.35,36.06
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082408,1986,198605,19860521,71096,74174,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,0,4.66,0,4.66
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082408,1986,198605,19860521,71096,74174,3,1987,NA,NA,NA,NA,NA,NA,5.86,NA,12.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.39,NA,17.25,75.46,NA,1461.26,634.32,597.9,73.26,NA,326.8,81.76,NA,NA,NA,NA,NA,10.18,NA,136.51,NA,NA,81.57,NA,NA,NA,693.71,0,NA,42.61,2.44,NA,NA,23.55,NA,319.72,249.38,11.07,NA,NA,605.71,NA,4277.98,345.71,4623.69,866.16,5489.85
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082408,1986,198605,19860521,71096,74174,4,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,NA,NA,127.69,79.45,22.93,3.71,NA,6.16,18.11,NA,NA,NA,NA,NA,NA,NA,64.28,NA,NA,9.51,NA,NA,NA,278.48,NA,NA,NA,NA,NA,NA,41.27,NA,38.04,0.72,0.08,NA,6.05,1.6,NA,615.72,79.31,695.03,8.45,703.48
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082408,1986,198605,19860521,71096,74174,5,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.62,NA,NA,NA,8.59,NA,NA,NA,NA,NA,NA,NA,NA,11.66,NA,NA,NA,NA,NA,NA,28.1,NA,NA,NA,NA,NA,NA,6.94,NA,5.64,NA,NA,NA,NA,NA,NA,59.97,12.58,72.55,0,72.55
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082408,1986,198605,19860521,71096,74174,6,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.72,0,11.72,0,11.72
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082409,1986,198605,19860521,39769,72827,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.74,0.04,NA,NA,2.35,NA,16.24,0,16.24,19.13,35.37
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082409,1986,198605,19860521,39769,72827,3,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07,NA,22.01,45.15,NA,2768.74,1094.78,872.02,88.55,NA,308.33,77.71,NA,6.98,NA,NA,NA,84.42,NA,457.79,NA,NA,111.53,NA,10.47,NA,930.57,0,NA,14,8.42,NA,NA,33.84,NA,539.8,372.77,16.62,NA,NA,909.36,NA,6898.12,582.06,7480.18,1298.75,8778.93
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,082409,1986,198605,19860521,39769,72827,4,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.78,0,14.78,0,14.78
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,420122,1986,198605,19860522,50255,174109,2,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.9,NA,NA,NA,NA,NA,15.52,0,15.52,101.9,117.42
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,420122,1986,198605,19860522,50255,174109,3,1987,NA,NA,NA,NA,NA,NA,9.15,NA,21.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220.24,NA,268.07,103.86,NA,4641.86,3476.23,1340.7,185.43,NA,600.74,501.7,NA,NA,NA,NA,NA,52.48,NA,829.84,NA,NA,182.7,NA,NA,NA,1152.86,0,NA,93.47,7.97,NA,NA,31.63,NA,1237.69,2929.73,130.69,NA,NA,7146.96,NA,13681.12,1277.29,14958.41,10207.38,25165.79
Coho,Fall,1984,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,420122,1986,198605,19860522,50255,174109,4,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.41,0.28,NA,20.09,5.33,NA,27.96,0,27.96,28.11,56.07
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024116,1987,198706,19870601,9915,79704,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.57,101.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.26,0,145.26,0,145.26
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024116,1987,198706,19870601,9915,79704,3,1988,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.56,NA,NA,1593.72,1059.03,25.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.87,NA,NA,NA,NA,NA,NA,102.98,NA,NA,NA,NA,NA,NA,NA,NA,201.05,484.13,57.92,NA,4024.93,1068.52,NA,3012.32,201.05,3213.37,5635.5,8848.87
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024116,1987,198706,19870601,9915,79704,4,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.94,0,44.94,0,44.94
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024117,1987,198706,19870601,10672,67435,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.62,NA,NA,NA,NA,NA,69.76,0,69.76,184.62,254.38
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024117,1987,198706,19870601,10672,67435,3,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.27,NA,NA,37.91,NA,4120.61,2805.63,415.43,42.21,NA,70.83,109.7,NA,NA,NA,NA,NA,NA,NA,113.42,NA,NA,NA,NA,NA,NA,183.81,NA,NA,NA,NA,NA,NA,11.56,NA,173.44,169.89,20.21,NA,1411.61,372.93,NA,7947.82,185,8132.82,1974.64,10107.46
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024117,1987,198706,19870601,10672,67435,4,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37,131.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.61,0,176.61,0,176.61
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024118,1987,198706,19870601,10103,153321,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,411.74,NA,NA,NA,NA,NA,0,0,0,411.74,411.74
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024118,1987,198706,19870601,10103,153321,3,1988,NA,NA,NA,NA,NA,NA,NA,NA,78.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1140.75,NA,NA,5346.02,7828.94,556.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.77,NA,392.75,1453.88,173.94,NA,12087.06,3208.81,NA,15022,420.52,15442.52,16923.69,32366.21
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024241,1987,198706,19870601,28388,75010,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184.73,NA,NA,NA,NA,NA,15.43,0,15.43,184.73,200.16
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024241,1987,198706,19870601,28388,75010,3,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611.96,NA,NA,1667.29,1476,11.63,NA,NA,NA,103.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.94,1080.15,129.22,NA,8979.98,2383.96,NA,3870.01,17.94,3887.95,12573.31,16461.26
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024241,1987,198706,19870601,28388,75010,4,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.35,5.48,0.87,NA,10.8,15.81,NA,18.97,8.35,27.32,32.96,60.28
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024242,1987,198706,19870601,24989,72358,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.05,NA,NA,NA,NA,NA,0,0,0,148.05,148.05
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024242,1987,198706,19870601,24989,72358,3,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.28,NA,NA,1669.27,1965.93,9.06,NA,NA,NA,127.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.43,1026.13,122.76,NA,8530.89,2264.74,NA,4243.38,53.43,4296.81,11944.52,16241.33
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024242,1987,198706,19870601,24989,72358,4,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.15,NA,1.97,2.88,NA,20.79,0,20.79,6,26.79
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024243,1987,198706,19870601,25170,136040,2,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.4,0.24,NA,NA,13.35,NA,57.02,0,57.02,740.99,798.01
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024243,1987,198706,19870601,25170,136040,3,1988,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.16,NA,303,NA,NA,5539.33,4884.33,144.67,NA,NA,15.94,NA,NA,NA,NA,NA,NA,NA,NA,53.94,NA,NA,NA,NA,NA,NA,110.31,NA,NA,186.79,NA,NA,NA,NA,NA,293.73,1143.68,136.82,NA,9508.17,2524.18,NA,11272.47,293.73,11566.2,13312.85,24879.05
Coho,Fall,1985,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024243,1987,198706,19870601,25170,136040,4,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,0.29,NA,3.68,5.39,NA,0,0,0,11.22,11.22
Coho,Fall,1986,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024417,1988,198804,19880606,26732,66506,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,7.21,NA,NA,53.81,NA,NA,0,9.6,9.6,61.02,70.62
Coho,Fall,1986,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024417,1988,198804,19880606,26732,66506,3,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,358.66,NA,32.14,34.84,NA,1089.98,1147.34,148.51,14.25,NA,403.77,215.16,NA,NA,NA,NA,NA,NA,NA,70.85,NA,NA,8.93,NA,NA,NA,656.44,NA,NA,167.82,NA,NA,NA,NA,NA,401.63,406.76,64.63,NA,801.67,1174.18,NA,4348.69,401.63,4750.32,2447.24,7197.56
Coho,Fall,1986,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024417,1988,198804,19880606,26732,66506,4,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.72,0.81,0.12,NA,1.78,1.51,NA,0,5.72,5.72,4.22,9.94
Coho,Fall,1986,Capilano R,Capilano R,CO-10,M,Capilano River H,Capilano R,GSMN,Smolt 1+,024418,1988,198806,19880606,26175,26504,2,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52,NA,NA,26.28,NA,NA,0,0,0,29.8,29.8
