stock,recY,area,expcatch,totcatch,enhanced_prop,mort_rate,adj_catch,annual_adj_catch
Thorsen Cr/CCST,1996,"7,8,9",9499.76,340698,0.027883227961420377,NA,9499.76,9590.99
Thorsen Cr/CCST,1997,"7,8,9",10838.79,290439,0.03731864522326547,NA,10838.79,10838.79
Thorsen Cr/CCST,1998,1,4.64,1413,0.004691133353553737,0.3,6.62857142857143,29562.614285714288
Thorsen Cr/CCST,1998,"2W,2E",38.160000000000004,104988,5.192430155283052e-4,0.3,54.5142857142857,29562.614285714288
Thorsen Cr/CCST,1998,6,1368.27,438019,0.004462526576635785,0.3,1954.67142857143,29562.614285714288
Thorsen Cr/CCST,1998,"7,8,9",19282.760000000002,741267,0.0371617784145254,0.3,27546.8,29562.614285714288
Thorsen Cr/CCST,1999,"3,4,5",250.20999999999998,144676,0.0024706437636018205,0.3,357.442857142857,12416.957142857127
Thorsen Cr/CCST,1999,6,35.790000000000006,37124,0.0013772376745116743,0.3,51.1285714285714,12416.957142857127
Thorsen Cr/CCST,1999,"7,8,9",8405.869999999999,264709,0.04536447840566698,0.3,12008.3857142857,12416.957142857127
Thorsen Cr/CCST,2000,6,81.56,15477,0.007528221600716289,0.3,116.514285714286,5876.342857142857
Thorsen Cr/CCST,2000,"7,8,9",4031.88,82058,0.07019216373088023,0.3,5759.82857142857,5876.342857142857
Thorsen Cr/CCST,2001,"2W,2E",16.02,37733,6.065172206215859e-4,0.3,22.8857142857143,40287.142857142855
Thorsen Cr/CCST,2001,6,177.28,56419,0.004488862667844928,0.3,253.257142857143,40287.142857142855
Thorsen Cr/CCST,2001,"7,8,9",28007.7,454000,0.08812995594713656,0.3,40011,40287.142857142855
Thorsen Cr/CCST,2002,11,21.919999999999998,1489,0.021030413508586768,0.3,31.3142857142857,34001.24285714289
Thorsen Cr/CCST,2002,"2W,2E",622.97,95909,0.009279182796788028,0.3,889.957142857143,34001.24285714289
Thorsen Cr/CCST,2002,6,198.55,202840,0.0013983576076851557,0.3,283.642857142857,34001.24285714289
Thorsen Cr/CCST,2002,"7,8,9",22957.43,574650,0.05707183254403307,0.3,32796.3285714286,34001.24285714289
Thorsen Cr/CCST,2003,"2W,2E",106.29,5941,0.025558467790415252,0.3,151.842857142857,55250.17142857146
Thorsen Cr/CCST,2003,"7,8,9",38568.83,956368,0.05761205788088749,0.3,55098.3285714286,55250.17142857146
Thorsen Cr/CCST,2004,"7,8,9",69368.79,1235642,0.05613987708413925,NA,69368.79,69368.79
Thorsen Cr/CCST,2005,"7,8,9",10920.4,341954,0.0319352895418682,NA,10920.4,10920.4
Thorsen Cr/CCST,2006,"7,8,9",24967.52,380476,0.06562180006097625,NA,24967.52,24967.52
Thorsen Cr/CCST,2007,"7,8,9",11201.2,258080,0.043402045877247365,NA,11201.2,11201.2
Thorsen Cr/CCST,2008,"7,8,9",178.07,9764,0.018237402703809913,NA,178.07,178.07
Thorsen Cr/CCST,2009,"7,8,9",1529.3799999999999,44177,0.03461937207143989,NA,1529.38,1529.38
Thorsen Cr/CCST,2011,"7,8,9",2843.94,334737,0.008496043162243791,NA,2843.94,2843.94
Thorsen Cr/CCST,2012,"7,8,9",18530.8,326239,0.05680130211286817,NA,18530.8,18530.8
Thorsen Cr/CCST,2013,"7,8,9",47816.15,547620,0.08731629597165919,NA,47816.15,47816.15
Thorsen Cr/CCST,2014,"7,8,9",5979.7,229560,0.026048527618051924,NA,5979.7,5979.7
Thorsen Cr/CCST,2015,"7,8,9",39349.57,874823,0.04498003596156022,NA,39349.57,39349.57
Thorsen Cr/CCST,2016,"7,8,9",27672.38,475253,0.058226628764047786,NA,27672.38,27672.38
Thorsen Cr/CCST,2017,"7,8,9",25284.25,316501,0.0798867934066559,NA,25284.25,25284.25
Thorsen Cr/CCST,2018,"7,8,9",30173.69,452439,0.06669117825828454,NA,30173.69,30173.69
Tlupana R,1992,"25,26",2456.79,152130,0.02307040031551962,0.3,3509.7,3509.7
Tlupana R,1993,"25,26",3022.55,117096,0.02581258113001298,NA,3022.55,3022.55
Tlupana R,1994,"25,26",6346.81,197947,0.03206317852758567,NA,6346.81,6346.81
Tlupana R,1995,"25,26",858.3399999999999,27784,0.03089331989634322,NA,858.34,858.34
Tlupana R,1997,"25,26",2535.62,89072,0.04066726115630377,0.3,3622.31428571429,3622.31428571429
Tlupana R,1998,"25,26",4473.45,101722,0.06282458914632881,0.3,6390.64285714286,6390.64285714286
Tlupana R,1999,"25,26",7358.3,104245,0.10083799839663389,0.3,10511.8571428571,10511.8571428571
Tlupana R,2000,"25,26",1231.28,27226,0.06460631119413171,0.3,1758.97142857143,1758.97142857143
Tlupana R,2001,"25,26",1941.6399999999999,69311,0.04001920948437376,0.3,2773.77142857143,2773.77142857143
Tlupana R,2003,"25,26",4468.26,109042,0.040977421543992226,NA,4468.26,4468.26
